index,model,emotion,file,audio_path,label,transcription,label_clean,transcription_clean,wer,reference_words,hits,substitutions,deletions,insertions,language,language_probability,status
2622,indextts,neutral,002622_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002622_indextts_neutral.wav,ban it na si tu tioh u lang kok pih tiau kang beh sit giam,ban7 it4 na7 si7 tu2 tioh8 u7 lang5 kok4 pi7 tiau1 kang1 beh4 sit8 giam7,ban it na si tu tioh u lang kok pih tiau kang beh sit giam,ban it na si tu tioh u lang kok pi tiau kang beh sit giam,0.06666666666666667,15,14,1,0,0,zh,1,ok
2623,indextts,angry,002623_indextts_angry.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002623_indextts_angry.wav,iong ko nia thoo kah tshoo hui a thoo lam lam tso hue khi sio,iong7 ko1 nia2 tho5 ka7 tshoo1 hui5 a2 tho5 lam7 lam7 tso3 hue2 khi3 sio1,iong ko nia thoo kah tshoo hui a thoo lam lam tso hue khi sio,iong ko nia tho ka tshoo hui a tho lam lam tso hue khi sio,0.2,15,12,3,0,0,zh,1,ok
2624,indextts,happy,002624_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002624_indextts_happy.wav,koh sio tshut ua beh tsit tshing nng pah too tso iu kuan un e tsok phin,koh4 sio1 tshu3 gua2 be2 tsit8 tshing1 nng7 pah4 too7 tsoo1 iu5 kuan5 un2 e5 tsok4 phin2,koh sio tshut ua beh tsit tshing nng pah too tso iu kuan un e tsok phin,koh sio tshu gua be tsit tshing nng pah too tsoo iu kuan un e tsok phin,0.23529411764705882,17,13,4,0,0,zh,1,ok
2625,indextts,angry,002625_indextts_angry.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002625_indextts_angry.wav,tai sing hua gu kong e 陶,tai7 sian1 hua5 gu2 kang2 e5 tau3 si5,tai sing hua gu kong e 陶,tai sian hua gu kang e tau si,0.5714285714285714,7,4,3,0,1,zh,1,ok
2626,indextts,angry,002626_indextts_angry.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002626_indextts_angry.wav,tio m tsai iann beh an tsuann tshing hoo,tio7 m7 tsai1 iann2 beh4 an2 tsuann2 tshing1 hoo1,tio m tsai iann beh an tsuann tshing hoo,tio m tsai iann beh an tsuann tshing hoo,0.0,9,9,0,0,0,zh,1,ok
2627,indextts,disgusted,002627_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002627_indextts_disgusted.wav,si tshoo hui iah si iu hui,si7 tshoo1 hui5 iah8 si7 iu3 hui5,si tshoo hui iah si iu hui,si tshoo hui iah si iu hui,0.0,7,7,0,0,0,zh,1,ok
2628,indextts,neutral,002628_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002628_indextts_neutral.wav,bo iau kin lan to tit tsiap kio i hui a tio ho,bo5 iau3 kin2 lan2 to7 tit8 tsiap4 kio3 i3 hui5 a2 tio7 ho2,bo iau kin lan to tit tsiap kio i hui a tio ho,bo iau kin lan to tit tsiap kio i hui a tio ho,0.0,13,13,0,0,0,zh,1,ok
2629,indextts,sad,002629_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002629_indextts_sad.wav,lan to ka kio tso tshoo hui,lan2 to7 ka7 kio3 tso3 tshoo1 hui5,lan to ka kio tso tshoo hui,lan to ka kio tso tshoo hui,0.0,7,7,0,0,0,zh,1,ok
2630,indextts,disgusted,002630_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002630_indextts_disgusted.wav,na si hua gu kong e 瓷,na7 si7 hua5 gu2 kong2 e7 tsi1,na si hua gu kong e 瓷,na si hua gu kong e tsi,0.14285714285714285,7,6,1,0,0,zh,1,ok
2631,indextts,surprised,002631_indextts_surprised.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002631_indextts_surprised.wav,bun tsiunn li,bun5 tsiunn1 li7,bun tsiunn li,bun tsiunn li,0.0,3,3,0,0,0,zh,1,ok
2632,indextts,sad,002632_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002632_indextts_sad.wav,tiong kok beh hoo lan kok bin thai gu liok ui hue bo pian poo,tiong1 kok4 beh4 hoo7 lan2 kok4 bin5 thai7 gu7 liok8 ui2 hue7 bo5 pian3 poo7,tiong kok beh hoo lan kok bin thai gu liok ui hue bo pian poo,tiong kok beh hoo lan kok bin thai gu liok ui hue bo pian poo,0.0,15,15,0,0,0,zh,1,ok
2633,indextts,disgusted,002633_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002633_indextts_disgusted.wav,ng bang tiong kok ti tui kiu sit lik the sing e si,ng3 bang7 tiong1 kok4 ti7 tui1 kiu5 sit8 lik8 the5 sing1 e5 si5,ng bang tiong kok ti tui kiu sit lik the sing e si,ng bang tiong kok ti tui kiu sit lik the sing e si,0.0,13,13,0,0,0,zh,1,ok
2634,indextts,happy,002634_indextts_happy.wav,/srv/RL_project/repo/outputs/wav/002634_indextts_happy.wav,ma ai iong sin li loo lai khuann thai liong huann kuan he,ma7 tsi2 ai3 iong7 tshi2 sing1 li2 lian5 loo7 tsi1 lai5 khuann3 san2 tsian3 thai3 tsit8 liong2 tsian3 huann7 tsit8 kuan1 jian3 he7 tshi1,ma ai iong sin li loo lai khuann thai liong huann kuan he,ma tsi ai iong tshi sing li lian loo tsi lai khuann san tsian thai tsit liong tsian huann tsit kuan jian he tshi,0.9230769230769231,13,12,1,0,11,zh,1,ok
2635,indextts,surprised,002635_indextts_surprised.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002635_indextts_surprised.wav,tiong kiong tsap kau tai ui tsa khi kau tiam khai si,tiong1 kiong7 tsap8 kau2 tai3 ui3 tsa2 khi2 kau2 tiam2 khai1 si2,tiong kiong tsap kau tai ui tsa khi kau tiam khai si,tiong kiong tsap kau tai ui tsa khi kau tiam khai si,0.0,12,12,0,0,0,zh,1,ok
2636,indextts,disgusted,002636_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002636_indextts_disgusted.wav,習近平 ti kang tsok po ko lai te,tsing5 ping2 ti7 kang1 tsok4 po3 ko3 lai7 te2,習近平 ti kang tsok po ko lai te,tsing ping ti kang tsok po ko lai te,0.25,8,7,1,0,1,zh,1,ok
2637,indextts,happy,002637_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002637_indextts_happy.wav,u si pai kong tioh kiu li kiong sik,u7 si3 bai2 kong2 tioh8 kiu2 li7 kiong7 sit4,u si pai kong tioh kiu li kiong sik,u si bai kong tioh kiu li kiong sit,0.2222222222222222,9,7,2,0,0,zh,1,ok
2638,indextts,fearful,002638_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002638_indextts_fearful.wav,piau si tsit e tiong kok guan tsik si liong huann kuan he e tsing ti kin te,piau2 si7 tsit8 e5 tiong1 kok4 guan5 tsip4 si3 liong2 hua3 kuan1 he7 e5 tsing3 ti7 king1 te2,piau si tsit e tiong kok guan tsik si liong huann kuan he e tsing ti kin te,piau si tsit e tiong kok guan tsip si liong hua kuan he e tsing ti king te,0.16666666666666666,18,15,3,0,0,zh,1,ok
2639,indextts,happy,002639_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002639_indextts_happy.wav,sing lin kiu ji kiong sik lin tong liong huann kang siok tsit e tiong kok,sing5 lian5 kiu2 li7 kiong7 sit8 lin5 tong1 liong2 huann7 kang7 siok8 tsit8 e5 tiong1 kok4,sing lin kiu ji kiong sik lin tong liong huann kang siok tsit e tiong kok,sing lian kiu li kiong sit lin tong liong huann kang siok tsit e tiong kok,0.1875,16,13,3,0,0,zh,1,ok
2640,indextts,angry,002640_indextts_angry.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002640_indextts_angry.wav,siang hong e tui ue tio thang khi kiann,siang1 hong1 e5 tui3 ue7 tioh8 thang1 khi2 kiann5,siang hong e tui ue tio thang khi kiann,siang hong e tui ue tioh thang khi kiann,0.1111111111111111,9,8,1,0,0,zh,1,ok
2641,indextts,angry,002641_indextts_angry.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002641_indextts_angry.wav,tai uan lim ho tsing tong kah thuan the beh ham tiong kok lai khi ma be u tsoo gai,tai5 uan5 lim5 ho5 tsing3 tong2 kah4 thuan5 the2 beh4 ham7 tiong1 kok4 lai5 khi3 ma7 be7 u7 tsoo2 kai7,tai uan lim ho tsing tong kah thuan the beh ham tiong kok lai khi ma be u tsoo gai,tai uan lim ho tsing tong kah thuan the beh ham tiong kok lai khi ma be u tsoo kai,0.05,20,19,1,0,0,zh,1,ok
2642,indextts,sad,002642_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002642_indextts_sad.wav,tat tit tsu i e si,tat8 tit4 tsu3 i3 e5 si5,tat tit tsu i e si,tat tit tsu i e si,0.0,6,6,0,0,0,zh,1,ok
2643,indextts,sad,002643_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002643_indextts_sad.wav,tsok tsia lua tsiau lam,tsok4 tsia2 lua7 tsiau1 lam5,tsok tsia lua tsiau lam,tsok tsia lua tsiau lam,0.0,5,5,0,0,0,zh,1,ok
2644,indextts,surprised,002644_indextts_surprised.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002644_indextts_surprised.wav,習近平 koh kong,khah4 lim5 pin1 ting5 koh4 kong2,習近平 koh kong,khah lim pin ting koh kong,1.3333333333333333,3,2,1,0,3,zh,1,ok
2645,indextts,fearful,002645_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002645_indextts_fearful.wav,beh tsiau 兩岸一家親 e li liam,beh4 tsiau5 e7 an3 i3 tsia1 e5 li2 liam5,beh tsiau 兩岸一家親 e li liam,beh tsiau e an i tsia e li liam,0.6666666666666666,6,5,1,0,3,zh,1,ok
2646,indextts,fearful,002646_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002646_indextts_fearful.wav,tauh tauh a hoo tai uan tong pau ti tai liok hak sip tshong giap sing uah,tauh8 tauh8 a2 hoo7 tai5 uan5 tong5 pau1 ti7 tai7 liok8 hak8 sip8 tshong3 giap8 sing1 uah8,tauh tauh a hoo tai uan tong pau ti tai liok hak sip tshong giap sing uah,tauh tauh a hoo tai uan tong pau ti tai liok hak sip tshong giap sing uah,0.0,17,17,0,0,0,zh,1,ok
2647,indextts,happy,002647_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002647_indextts_happy.wav,the kiong kah tai liok tong pau kang khuan e thai gu,the5 kiong1 kah4 tai7 liok8 tong5 pau1 kang7 khuan2 e5 thai7 gu7,the kiong kah tai liok tong pau kang khuan e thai gu,the kiong kah tai liok tong pau kang khuan e thai gu,0.0,12,12,0,0,0,zh,1,ok
2648,indextts,disgusted,002648_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002648_indextts_disgusted.wav,u hun sik in sut bing thuan tai hak liong huann gian kiu tiong sim tsu lim kiam kau siu iunn khai hong e kai suat,u7 hun1 sik4 in2 su2 bin5 thuan5 tai7 hak8 liong2 huann7 gian2 kiu3 tiong1 sin1 tsu2 lin5 kiam1 kau3 siu7 iunn5 khai1 hong5 e5 kai3 suat4,u hun sik in sut bing thuan tai hak liong huann gian kiu tiong sim tsu lim kiam kau siu iunn khai hong e kai suat,u hun sik in su bin thuan tai hak liong huann gian kiu tiong sin tsu lin kiam kau siu iunn khai hong e kai suat,0.15384615384615385,26,22,4,0,0,zh,1,ok
2649,indextts,neutral,002649_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002649_indextts_neutral.wav,tiong kiong tsit kui tang ka liong huann kau liu e tiong tiam ui tai uan sua kau tiong kok,tiong1 kiong7 tsit4 kui2 tang1 ka7 liong2 huann7 kau1 liu5 e5 tiong7 tiam2 ui3 tai5 uan5 sua2 kau3 tiong1 kok4,tiong kiong tsit kui tang ka liong huann kau liu e tiong tiam ui tai uan sua kau tiong kok,tiong kiong tsit kui tang ka liong huann kau liu e tiong tiam ui tai uan sua kau tiong kok,0.0,20,20,0,0,0,zh,1,ok
2650,indextts,disgusted,002650_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002650_indextts_disgusted.wav,beh siann tai uan e siau lian lang kau tiong kok tshong giap un thau loo,beh4 siann5 tai5 uan5 e5 siau3 lian5 lang5 kau3 tiong1 kok4 tshok4 giap8 un2 thau5 loo7,beh siann tai uan e siau lian lang kau tiong kok tshong giap un thau loo,beh siann tai uan e siau lian lang kau tiong kok tshok giap un thau loo,0.0625,16,15,1,0,0,zh,1,ok
2651,indextts,happy,002651_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002651_indextts_happy.wav,bi lai tai pau tsing e ho be,bi7 lai5 tai5 pau1 tsing3 e5 ho7 be2,bi lai tai pau tsing e ho be,bi lai tai pau tsing e ho be,0.0,8,8,0,0,0,zh,1,ok
2652,indextts,fearful,002652_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002652_indextts_fearful.wav,phah sng beh kai kah kah tiong kok kong bin kang khuan,phah4 sng3 beh4 kai2 ka2 kah4 tiong1 kok4 kong1 bin5 kang7 khuan2,phah sng beh kai kah kah tiong kok kong bin kang khuan,phah sng beh kai ka kah tiong kok kong bin kang khuan,0.08333333333333333,12,11,1,0,0,zh,1,ok
2653,indextts,fearful,002653_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002653_indextts_fearful.wav,hoo tai uan lang ti tiong kok be ko thih phio thang kah tiong kok lang kang khuan,hoo7 tai5 uan5 lang5 ti7 tiong1 kok4 be2 ko1 thih4 phio3 thang1 kah4 tiong1 kok4 lang5 kang7 khuan2,hoo tai uan lang ti tiong kok be ko thih phio thang kah tiong kok lang kang khuan,hoo tai uan lang ti tiong kok be ko thih phio thang kah tiong kok lang kang khuan,0.0,18,18,0,0,0,zh,1,ok
2654,indextts,disgusted,002654_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002654_indextts_disgusted.wav,tiong kok kiong san tong te tsap kau tshu tsuan kok tai piau tai hue tsap gueh tsap peh khai boo,tiong1 kok4 kiong7 san2 tong2 te7 tsap8 kau2 tshu3 tsuan5 kok4 tai7 piau2 tai7 hue7 tsap8 bue2 tsap8 peh4 khai1 boo7,tiong kok kiong san tong te tsap kau tshu tsuan kok tai piau tai hue tsap gueh tsap peh khai boo,tiong kok kiong san tong te tsap kau tshu tsuan kok tai piau tai hue tsap bue tsap peh khai boo,0.047619047619047616,21,20,1,0,0,zh,1,ok
2655,indextts,happy,002655_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002655_indextts_happy.wav,bian pai tui tit tsiap lu kha lip tsam ka thiam li pian sing,bian2 pai5 tui7 tit4 tsiah8 lu2 kha2 li7 tsam7 kah4 thiam2 li7 pian7 sing3,bian pai tui tit tsiap lu kha lip tsam ka thiam li pian sing,bian pai tui tit tsiah lu kha li tsam kah thiam li pian sing,0.21428571428571427,14,11,3,0,0,zh,1,ok
2656,indextts,sad,002656_indextts_sad.wav,/srv/RL_project/repo/outputs/wav/002656_indextts_sad.wav,iunn khai hong lin ui,iunn5 u7 tsian2 kong1 tsing7 i1 i1 tsian3 hong5 lim5 tshi7 jian3 ui5,iunn khai hong lin ui,iunn u tsian kong tsing i i tsian hong lim tshi jian ui,2.0,5,3,2,0,8,zh,1,ok
2657,indextts,sad,002657_indextts_sad.wav,/srv/RL_project/repo/outputs/wav/002657_indextts_sad.wav,tse huan se piau si tiong kiong tui ka ti e huat tian tsin u sin sim,tse7 it4 siau1 si5 guan5 tsi1 jian3 se3 piau2 erh4 jian3 si5 tsi1 tiong1 jian3 kiong7 tsi1 tui3 ka1 jian3 ti1 tshih8 e5 huat4 si2 jian5 ting7 i1 u7 tshi1 sin3 jian7 sim1 i1,tse huan se piau si tiong kiong tui ka ti e huat tian tsin u sin sim,tse it siau si guan tsi jian se piau erh jian si tsi tiong jian kiong tsi tui ka jian ti tshih e huat si jian ting i u tshi sin jian sim i,1.1764705882352942,17,14,3,0,17,zh,1,ok
2658,indextts,sad,002658_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002658_indextts_sad.wav,tsun si tai uan lang lai kau tiong kok sia hue,tsun2 si7 tai5 uan5 lang5 lai5 kau3 tiong1 kok4 sia7 hue7,tsun si tai uan lang lai kau tiong kok sia hue,tsun si tai uan lang lai kau tiong kok sia hue,0.0,11,11,0,0,0,zh,1,ok
2659,indextts,neutral,002659_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002659_indextts_neutral.wav,tio e tang ka liong huann e kha poo giu khah ua leh,tio7 e7 tang3 ka7 liong2 huann7 e5 kha1 poo1 giu2 khah4 ua2 leh4,tio e tang ka liong huann e kha poo giu khah ua leh,tio e tang ka liong huann e kha poo giu khah ua leh,0.0,13,13,0,0,0,zh,1,ok
2660,indextts,happy,002660_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002660_indextts_happy.wav,liok ui hue e siann bing tsi tshut,liok8 ui2 hue7 sia2 bing5 tsi2 tshut4,liok ui hue e siann bing tsi tshut,liok ui hue sia bing tsi tshut,0.25,8,6,1,1,0,zh,1,ok
2661,indextts,sad,002661_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002661_indextts_sad.wav,tiong kiong tsap kau tai po ko tui tai tsing tshik uan na bo pian poo,tiong1 kiong7 tsap8 kau2 tai7 po3 ko3 tui3 tai5 tsing3 tshit4 uan1 na2 bo5 pian3 poo7,tiong kiong tsap kau tai po ko tui tai tsing tshik uan na bo pian poo,tiong kiong tsap kau tai po ko tui tai tsing tshit uan na bo pian poo,0.0625,16,15,1,0,0,zh,1,ok
2662,indextts,angry,002662_indextts_angry.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002662_indextts_angry.wav,koh thiau kang kik tshut the hong nua tsah e thai too,koh4 thiau1 kang1 kip4 tshut4 the5 hong5 nua5 tsa2 e5 thai7 too7,koh thiau kang kik tshut the hong nua tsah e thai too,koh thiau kang kip tshut the hong nua tsa e thai too,0.16666666666666666,12,10,2,0,0,zh,1,ok
2663,indextts,disgusted,002663_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002663_indextts_disgusted.wav,liok ui hue hoo iok tui huann tsin bak khuann tiong tsit e su sit,liok8 ui2 hue7 ho5 iok8 tui3 huann7 tsin1 bak8 khuann3 tiong7 tsit8 e5 su7 sit8,liok ui hue hoo iok tui huann tsin bak khuann tiong tsit e su sit,liok ui hue ho iok tui huann tsin bak khuann tiong tsit e su sit,0.06666666666666667,15,14,1,0,0,zh,1,ok
2664,indextts,fearful,002664_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002664_indextts_fearful.wav,koo tsit ping nge beh tsiann e it tiong guan tsik kah tsit kok nng tse,koo3 tsit8 ping5 ge5 beh4 tsiann5 e5 it4 tiong2 guan5 tsik4 kah4 tsit8 kok4 nng7 tseh4,koo tsit ping nge beh tsiann e it tiong guan tsik kah tsit kok nng tse,koo tsit ping ge beh tsiann e it tiong guan tsik kah tsit kok nng tseh,0.125,16,14,2,0,0,zh,1,ok
2665,indextts,surprised,002665_indextts_surprised.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002665_indextts_surprised.wav,tiong kiong tsong su ki 習近平 leh po ko e si,tiong1 kiong7 tsong2 su1 ki1 tsiong1 put4 tsin7 pinn1 leh4 po3 ko3 e5 si5,tiong kiong tsong su ki 習近平 leh po ko e si,tiong kiong tsong su ki tsiong put tsin pinn leh po ko e si,0.36363636363636365,11,10,1,0,3,zh,1,ok
2666,indextts,fearful,002666_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002666_indextts_fearful.wav,tsin oh hann kue bin sim e tshim kau,tsin1 oh4 ha7 kue3 bin5 sin1 e5 tshim1 kau1,tsin oh hann kue bin sim e tshim kau,tsin oh ha kue bin sin e tshim kau,0.2222222222222222,9,7,2,0,0,zh,1,ok
2667,indextts,neutral,002667_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002667_indextts_neutral.wav,liok ui hue kiong tiau,liok8 ui3 hue7 kiong5 tiau7,liok ui hue kiong tiau,liok ui hue kiong tiau,0.0,5,5,0,0,0,zh,1,ok
2668,indextts,fearful,002668_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002668_indextts_fearful.wav,tshua tsing hu u tsam tsat bo jia khang,tshua3 tsing3 hu2 u7 tsat8 tsat8 bo5 tsiah4 khang1,tshua tsing hu u tsam tsat bo jia khang,tshua tsing hu u tsat tsat bo tsiah khang,0.2222222222222222,9,7,2,0,0,zh,1,ok
2669,indextts,disgusted,002669_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002669_indextts_disgusted.wav,ui tshi hian hong tsun tiong it kiu kiu ji ni liong hue hue tam lik su su sit e lip tiunn bo pian,ui2 tshi5 sing3 hian7 hong2 tsun1 tiong7 it4 kiu2 kiu2 ji7 ni5 liong2 hue7 hue7 tan5 lik8 su2 su7 sit8 e5 lit8 tiunn5 bo5 pian3,ui tshi hian hong tsun tiong it kiu kiu ji ni liong hue hue tam lik su su sit e lip tiunn bo pian,ui tshi sing hian hong tsun tiong it kiu kiu ji ni liong hue hue tan lik su su sit e lit tiunn bo pian,0.125,24,22,2,0,1,zh,1,ok
2670,indextts,disgusted,002670_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002670_indextts_disgusted.wav,m koh tiong hua bin kok si tsu kuan kok ka,m7 koh4 tiong1 hua5 bin5 kok4 si7 tsu2 kuan1 kok4 ka1,m koh tiong hua bin kok si tsu kuan kok ka,m koh tiong hua bin kok si tsu kuan kok ka,0.0,11,11,0,0,0,zh,1,ok
2671,indextts,disgusted,002671_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav/002671_indextts_disgusted.wav,tai uan e bi lai kap liong huann kuan he si nng tshing sann pah ban lang e kiong tong suan tik,tai5 ling2 uan5 e5 pi1 a2 tshi7 tsian3 e5 ka1 si1 liong2 tsian3 hua1 tsi1 kuan1 tsian2 he5 tshi7 SA tshi7 nng7 tsi2 tsian3 tshing3 i2 me7 senn1 bak8 i1 tsian3 pa2 si7 lan5 lan5 tsi1 lang5 e5 kiong2 tsi1 tsian3 thong1 suan1 tsian3 tik8 pa1,tai uan e bi lai kap liong huann kuan he si nng tshing sann pah ban lang e kiong tong suan tik,tai ling uan e pi a tshi tsian e ka si liong tsian hua tsi kuan tsian he tshi sa tshi nng tsi tsian tshing i me senn bak i tsian pa si lan lan tsi lang e kiong tsi tsian thong suan tsian tik pa,1.5,22,13,9,0,24,zh,1,ok
2672,indextts,neutral,002672_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002672_indextts_neutral.wav,liong huann ai tso hue tshiau tshue sio kau tshap e sin loo,liong2 huann7 ai3 tso3 hue2 tshiau1 tshue7 sio1 kau1 tshap4 e5 sin1 loo7,liong huann ai tso hue tshiau tshue sio kau tshap e sin loo,liong huann ai tso hue tshiau tshue sio kau tshap e sin loo,0.0,13,13,0,0,0,zh,1,ok
2673,indextts,angry,002673_indextts_angry.wav,/srv/RL_project/repo/outputs/wav/002673_indextts_angry.wav,tsiam tui tiong kiong tsap kau tai e po ko,tsiam3 ik8 gian5 tui3 tiong1 ian3 kiong5 ki1 tsit4 tsa1 pa1 tsing3 kau1 er2 tsian3 tai7 tsi3 e5 po3 gian3 koo3,tsiam tui tiong kiong tsap kau tai e po ko,tsiam ik gian tui tiong ian kiong ki tsit tsa pa tsing kau er tsian tai tsi e po gian koo,1.3,10,8,2,0,11,zh,1,ok
2674,indextts,fearful,002674_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002674_indextts_fearful.wav,si tai lik liong piau si,si5 tai7 jit8 liong7 piau2 si7,si tai lik liong piau si,si tai jit liong piau si,0.16666666666666666,6,5,1,0,0,zh,1,ok
2675,indextts,neutral,002675_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav/002675_indextts_neutral.wav,tsi tshi tshua tsong thong tsun tiong kiu ji hue tam lik su su sit e tsing tshik te tiau,tsi2 i1 tsian3 tshi3 u7 tshua1 san1 tsuang1 o3 lian3 thong1 o2 tsun1 i1 lian3 tiong1 tsi1 kiu2 lian3 ji7 tshi7 lian3 hue5 tsi1 tan2 u7 lik8 pa1 tsian3 su1 su1 tsi1 lian3 si3 pa1 e7 tsing1 san1 tsian3 tshit4 tshit4 te2 tiau5 tsi1 lak8 thing3 gu7,tsi tshi tshua tsong thong tsun tiong kiu ji hue tam lik su su sit e tsing tshik te tiau,tsi i tsian tshi u tshua san tsuang o lian thong o tsun i lian tiong tsi kiu lian ji tshi lian hue tsi tan u lik pa tsian su su tsi lian si pa e tsing san tsian tshit tshit te tiau tsi lak thing gu,1.55,20,16,4,0,27,zh,1,ok
2676,indextts,fearful,002676_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav/002676_indextts_fearful.wav,tu liau koh kiong tiau kian kuat huan tui ping ap tse tai tok se lik,tu5 tsian3 liau2 oh8 koh4 si3 kiong5 tsian3 tiau5 tsi1 kian1 tsian3 kuat4 tshi2 huan2 tsian3 tui3 pin7 tsi2 APC tsian3 tse3 tai5 tsian3 too7 ba7 seh8 jian5 lik8 ba7,tu liau koh kiong tiau kian kuat huan tui ping ap tse tai tok se lik,tu tsian liau oh koh si kiong tsian tiau tsi kian tsian kuat tshi huan tsian tui pin tsi apc tsian tse tai tsian too ba seh jian lik ba,1.125,16,12,4,0,14,zh,1,ok
2677,indextts,happy,002677_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/002677_indextts_happy.wav,ma hoo iok tiong kiong ti tsit e tiong kok tsit e tai uan e ki tshoo siong,ma7 ho2 iok8 tiong1 kiong7 ti7 tsit8 e5 tiong1 kok4 tsit8 e5 tai5 uan5 e5 ki1 tshoo2 siong7,ma hoo iok tiong kiong ti tsit e tiong kok tsit e tai uan e ki tshoo siong,ma ho iok tiong kiong ti tsit e tiong kok tsit e tai uan e ki tshoo siong,0.05555555555555555,18,17,1,0,0,zh,1,ok
2678,indextts,disgusted,002678_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav/002678_indextts_disgusted.wav,kap tai uan tsing hu tui ue khi tso liong huann tsing siong liong sing e kau tshap kuan he,kap4 si7 tai7 jian3 uan5 tsin3 tsing3 hu2 tui3 jian3 ue7 ji7 khia5 jian3 tso3 tshi7 liong2 tsian3 huat4 tsi1 tsing3 jian3 siong1 liong5 tsian3 sing5 e5 kau1 ui1 tsian3 tshat4 si2 kuan1 tsian2 he5 tsi1,kap tai uan tsing hu tui ue khi tso liong huann tsing siong liong sing e kau tshap kuan he,kap si tai jian uan tsin tsing hu tui jian ue ji khia jian tso tshi liong tsian huat tsi tsing jian siong liong tsian sing e kau ui tsian tshat si kuan tsian he tsi,0.95,20,17,3,0,16,zh,1,ok
2679,indextts,happy,002679_indextts_happy.wav,/srv/RL_project/repo/outputs/wav/002679_indextts_happy.wav,ling gua tsit hong bin,lim5 tsi2 lian3 uah8 tshi7 tsit8 ba2 tsian3 hong1 jian3 bin7 tsi1,ling gua tsit hong bin,lim tsi lian uah tshi tsit ba tsian hong jian bin tsi,1.8,5,3,2,0,7,zh,1,ok
