wav_path,ground_truth
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-5.7.wav,ah tsia tsia gua sit tsai tua be kuan
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-5.8.wav,li kin lai tshua gua khi lin tau tua ho m
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-5.9.wav,bu a li
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.0.wav,bun tsiong si
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.1.wav,ing ko tsiau pue pue pue
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.10.wav,se pan ga e hue tshing tsi
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.11.wav,tsiok tham sim sut kue gua sin khu pinn e pak tshiu ping
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.12.wav,tsiam lam ping e ho lan ang mng tua phau
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.13.wav,tshiong lai hann tsau tioh kiann e se pan ga
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.14.wav,tua tshing te kok ham tenn si e un un uan uan
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.15.wav,kin pun kah lin tio bo siann ti tai
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.16.wav,kiat kiok suah hoo tan sun e tai o uan siau lu
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.17.wav,tshi tsing lai hau tshiunn tioh an ping tui siong khik
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.18.wav,tshian li tsi gua bok bing ki miau e kah ngoo tsian tsing
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.19.wav,suah ka lin kuah niu hoo jit pun te kok
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.2.wav,tsok tsia lim tshong bing
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.20.wav,hing gik tsan khok e tai ho bin tsok kam e si po ing
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.21.wav,tsiah e lai khi sin tioh hit nng liap guan tsu tsa tan
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.22.wav,tan bi kun lai khong sip hong tsa liau au suah tioh ai kah lin kongさようならtsai hue lah
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.23.wav,ti tiong kok tioh puah lai khioh tioh ho khang e kok bin tsing hu
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.24.wav,tsin tsiann si long be hiau lai tin sioh
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.25.wav,put hing lai huat sing ji ji pat tshiong tut liau au e peh sik khiong poo
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.26.wav,pi kiok ian liau sit tsai si tsiann tsan jim
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.27.wav,gua tsi si tsit tsiah khuann tsin huan hua the lin pho put ping e tsioh thau tsiau a
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.28.wav,kan na e tang su au kong hoo lin lai thiann
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.29.wav,thau thau a kong tshut tioh gua e sim siann
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.3.wav,pue khui thinn kng si e bong bu hong si un un a tshue
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.30.wav,na si tsin tsiann e tang hoo gua pue tshut khi
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.31.wav,tsio khueh si gua e tang si ke hioh khun e soo tsai
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.32.wav,bo tann tio tsioh tioh tsit e ki ian
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.33.wav,tui siong ua kin gua e ing ko te kai kong khi
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.34.wav,tshiann lin sing lai thiann gua ban ban a liam tshut kua su
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.35.wav,tsiah koh lai hngh tshut kua siann
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.36.wav,sann kang lai loh tua hoo tioh ai tsioh bi
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.37.wav,sio tshoo hui uann peh bi tshi be pa iau be si
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.38.wav,sann kang lai tshut jit thau tio lai puann hi
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.39.wav,ing ko lau ke oo ian tio tsiam tsiam lai hun li
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.4.wav,bo lang kann tah kha kau e soo tsai ti hia ui ngoo tok tsun
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.40.wav,gua kam si hit tsiah khu tiam suann io e ing ko tsiau
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.41.wav,siunn beh lai pue tshut khi thinn pinn
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.42.wav,gong gong tiam bong bu tiong khuann kue lai khuann kue khi
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.43.wav,su liam tioh li tshue be tioh i
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.44.wav,m tsai iann tang si tsiah beh pang gua pue khi thinn pinn
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.45.wav,tsiam suann tui tshut ho thoo peh be thuan ki
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.46.wav,hau tsu lai khan peh be iu hau tio tue i khi
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.47.wav,phik ling kiong ho te li ku kong sin ki
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.48.wav,tua han khe tsui lau siann too tsun thau lai thenn khi
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.49.wav,gua tshin tshiunn hit tsiah khu tiam suann io e ing ko tsiau
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.5.wav,kui a ban ni lai gua si liang se a liang se kue jit tsi
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.50.wav,siunn beh lai pue tshut khi thinn pinn
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.51.wav,gong gong tiam bong bu tiong khuann kue lai khuann kue khi
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.52.wav,su liam tioh li tshue be tioh i
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.53.wav,kuann kin pang gua pue tshut khi tsau tshue gua e tshun thinn
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.54.wav,gua an tsuann pian tso khu tiam suann io e ing ko tsiau
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.55.wav,siunn beh lai pue tshut khi thinn pinn
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.56.wav,pue siong thian e sim guan khng leh sim kuann tshian ban ni
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.57.wav,sann siann pue pue pue goo siann pue pue pue
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.58.wav,siong ho pue tshut thai khong lai kah gueh niu liam tsing si
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.59.wav,sann siann pue pue pue goo siann pue pue pue
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.6.wav,it tit kau lam to gi he e penn poo tsok kah ko suann tsok
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.60.wav,siong ho pue tshut thai khong lai kah gueh niu tshiunn tsing si
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.61.wav,tsioh thau tsiau sin khu ma m si tsin tsiann tsu iu e gua
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.63.wav,tshian ban m thang tshin tshin tshai tshai oo peh ka lin e tsu iu tsi sin lai tshut be
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.64.wav,tsu tsu iu iu tshing pik tsi sin si sing kue ka tsai ban kuan kim
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.65.wav,siong tiong iau e si tsuat tui m thang koh lai tshut be ka ki ling hun e bu gi
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.66.wav,in ui bun hua e bu gi si kang tsok kun beh tng khi tsoo ling koo hiong
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.67.wav,tok it bu ji bue pue tsoo e tang thong kuan e khau ling
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.68.wav,koh si ui it e kiu mia tsiu gi
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.7.wav,sun se lai luah kue gua e bak tsiu tsing
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.8.wav,hoo phang tsun tsai tioh phu to ga siau siunn e tsan siann
./data/tatmoe_test/condenser/KH_KHM1009/condenser-KH_KHM1009_A006-6.9.wav,huah tshut tioh ilha formosa
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-1.0.wav,soo ji
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-1.1.wav,suann tiong u tit tshiu se siong bo tit lang
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-1.10.wav,tsiah kau lau oh kau lau
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-1.2.wav,am am a bong senn tsa poo
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-1.3.wav,iam ti e tong tso liah ling e
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-1.4.wav,te tioh te ji phau tsa boo tioh puann lo lau
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-1.5.wav,phinn oo tsa boo tai uan gu
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-1.6.wav,kong kau hoo li bat tshui tshiu ho phah kat
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-1.7.wav,bue kau pueh tsap pueh m thang tshio lang bak tsiu he
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-1.8.wav,thiann gua e ue m thang khuann gua e iunn
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-1.9.wav,tshan inn na kiat tui ti leh a tshing tsang sui
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.0.wav,sing uah tui ue
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.1.wav,tua tsiah kue ban thi
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.10.wav,poo liau koh tsai poo
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.11.wav,tsit si kan ke kak tsin tsiann pian ke kang
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.12.wav,ke nua pian ke bu
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.13.wav,khok khok thi thi kah phing tua siann
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.14.wav,m si tsit pah hun tioh si te it mia
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.15.wav,tso pe bu e sit tsai u kau tshia iann
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.16.wav,kok sio kok tiong tsi si kok bin e ki pun kau iok
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.17.wav,thai u gua tse tsheh thang ho thak
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.18.wav,u siann mih thang ho piann leh
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.19.wav,ki sit tik ti the kun bi goo iok long tioh oh
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.2.wav,lang e ti lik hun tso tsiann tse khuan
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.20.wav,lau su ka hak sing oh tsue lang sioh mia siann koo sin the ai sinn mia
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.21.wav,kah lang ho tsoh hue sui bai tsai su iann
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.22.wav,tak hang ma tioh oh
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.23.wav,na kong tioh piann tak hang ma ai piann
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.24.wav,kam kan na kok gi soo hak sia hue tsu jian nia
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.25.wav,tshiann tak ke tiong si tsing siong kau iok
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.26.wav,khuann tiong gin a e sing tiong
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.27.wav,hak hau e kui hak hau kho pun e kui kho pun
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.28.wav,siong sin lau su sin jim hai tong
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.29.wav,huann huann hi hi kue lak ni
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.3.wav,u e ho ki ti u e tiong li kai
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.30.wav,sit sit tsai tsai kue sann tang
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.31.wav,u piann se u huann hi
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.32.wav,u ng bang koh u te ti
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.33.wav,han ban e sui jian han ban
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.34.wav,m ku khin khin sang sang
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.35.wav,bo ap lik be pian phainn lang
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.36.wav,e thak e senn sing e thak
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.37.wav,li m thang khuann i ai sng bo hi bang
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.38.wav,thing hau i huat pio liau au
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.39.wav,li tsiah tsai tua tsiah ke ban thi e siann sau
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.4.wav,ho ki ti iah si li kai lik ho e gin a
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.40.wav,m na tua siann koh tong e ku
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.41.wav,tsue au tsiah tsai su iann
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.5.wav,long khah e siu tioh tua lang tiong si
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.6.wav,siong siong hoo in e pe bu kio si tshi tioh tsit ui thian tsai gin a leh
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.7.wav,sua loh khi tso pe bu e lang ui tioh bang kiann sing liong bang lu sing hong
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.8.wav,tio tsit ping tshui tsit ping lik
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-2.9.wav,ng bang ka ki e kiann e pi lang khah gau
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.0.wav,bun tsiong it
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.1.wav,an tsuann pue iong lan e kok tse kuan
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.10.wav,siunn beh tsai iann tsit e se kai huat sing siann mih tai tsi e sai tui to ui khai si leh
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.11.wav,tui gua lai kong
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.12.wav,gua tui tsit e se kai e jin bat
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.13.wav,u e si ti hak hau oh tioh e
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.14.wav,u e si khuann lik su te li hong bin e tsheh
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.15.wav,ling gua tsin tua e pi le si tui mui the
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.16.wav,po tsua tsap tsi tian si sin bun iah si tui bang loo e tsu sin lai e
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.17.wav,kong kau tsia tio u lang e jin ui kong
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.18.wav,tai uan e sin bun mui the tua poo hun teh po e
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.19.wav,m si tshia ho hue sio
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.2.wav,tsok tsia khu tan ni
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.20.wav,tio si thai lang uan ke tsit tsiong khuann loh tsin tshiong kik hoo lang e kam kak kiann hiann e siau sit
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.21.wav,hik tsia si kan na siunn beh siann lang lai khuann
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.22.wav,than siu si lut tiam uat lut
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.23.wav,suah bo siann mih ti sik kah kian siat sing e sin sit
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.24.wav,si beh an tsuann tsai iann kok tse e siau sit leh
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.25.wav,ka tsai gua tua ti tai uan tsit e sin bun tsu iu e kok ka
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.26.wav,to sng sin bun bo po kok tse siau sit
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.27.wav,ma iau e tang thau kue bo suann tian si tai mod youtube lai siu khuann gua kok e sin bun
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.28.wav,pi lun kong bi kok cnn ing kok bbc koh u jit pun nhk ting ting tsit kui tai
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.29.wav,ji tshiann tsit ma tshiu ki a tsin hong pian
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.3.wav,lan tiann tiann thiann tioh kok tse kuan tsin tiong iau
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.30.wav,tsi iau ha tsai kok tse sin bun siong kuan e app
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.31.wav,tio e tang kuan sim se kai huat sing e tai tsi
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.32.wav,soo i tua ti tai uan siunn beh pue iong kok tse kuan
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.33.wav,te it tiam tioh si ai u tsu tong khi kuan sim se kai tsu tong liau kai kok tse siau sit e hing tong
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.34.wav,tse ma si tsit tsiong tsu ngoo hak sip e kue ting
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.35.wav,te ji tui tai tsi ai u the tshut kuan tiam e ling lik
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.36.wav,beh u the tshut kuan tiam tsit e ling lik tsin tsing
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.37.wav,ai sing tui tsu te u it ting e liau kai
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.38.wav,sua loh lai ing bo kang khuan e kak too khi kuan tshat kah hun sik
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.39.wav,kho pi kong tsue kin u tsit e sin bun
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.4.wav,kau te siann mih si kok tse kuan ne
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.40.wav,ing kok tsit e pueh tsap si hue e lau lang
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.41.wav,thai si kah i kiat hun lak tsap li ni e ke au
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.42.wav,tu thiann tioh tsit e siau sit e si tsun
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.43.wav,tsin tse lang tsit siann to jin ui kong thai lang tioh si m tioh e
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.44.wav,put ji ko na uann tsit e kak too
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.45.wav,khia ti tsit e lau lang e lip tiunn lai khuann tsit kiann tai tsi
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.46.wav,i tsiau koo in khan tshiu lau lang tshi tai tsing tshiau kue tsap ni e si kan
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.47.wav,ji tshiann tsit ma pian kah lu lai lu giam tiong
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.48.wav,i king be jin tit lang ma bo huat too kiann loo
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.49.wav,tai pian sio pian uan tsuan bo huat too khong tse
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.5.wav,jit pun tsit e tsin iu mia e king tse phing lun ka tai tsian gian it
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.50.wav,ban hang tai tsi long ai ng in ang sai ka tshu li
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.51.wav,sui jian in thai thai ti leh tshing tshinn e si tsun u iau kiu
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.52.wav,m thang ka sang khi iong lo inn
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.53.wav,soo i tsit e lau sian sinn long ka ki leh tsiau koo in khan e
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.54.wav,m koh tsit e pueh tsap si hue e lau lang beh tsiau koo pueh tsap lak hue e thai thai tsap kui ni
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.55.wav,bo lun si the lat iah si tsing sin
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.56.wav,long si tsit kiann tsin tsiat bua e tai tsi
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.57.wav,na i thai thai e kak too lai khuann
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.58.wav,tsit khuan e sing uah i king uan tsuan bo phin tsit
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.59.wav,bo tiann tioh tse si tsit tsiong kai thuat
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.6.wav,ka kok tse kuan tso tsit e tsin tshing tsho e ting gi
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.60.wav,ma bue hoo ang sai ui tioh ka tsiau koo leh thua bua
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.61.wav,thai lang khak sit si m tioh e
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.62.wav,bo lang u khuan lik e tang kuat ting pat lang e senn si
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.63.wav,bin tui tsit khuan e pi kiok
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.64.wav,gua jin ui lau lang i king tsin tsin sim teh tsiau koo in khan tshiu ah
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.65.wav,na si tsa kui ni a u sia hue tan ui kai jip lai tau sann kang
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.66.wav,huan se e tang tsoo tong tsit e hoo lang kam kak tsin kan khoo e pi kiok lai huat sing
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.67.wav,tse tioh si gua tui tsit e su kiann e kuan tiam
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.68.wav,soo i gua jin ui beh pue iong kok tse kuan
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.69.wav,tio si ai tsu tong kuan sim tsu tong liau kai
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.7.wav,i jin ui kok tse kuan tioh si
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.70.wav,tsai iann tsit e se kai huat sing siann mih tai tsi
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.71.wav,hak sip ing bo kang khuan e kak too khi hun sik tai tsi
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.72.wav,pue iong ka ki tsiann tso tsit e u kok tse kuan u the tshut ko lin kuan tiam ling lik e kok tse kong bin
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.8.wav,te it tsai iann tsit e se kai huat sing siann mih tai tsi
