index,wav_path,ground_truth,emotion,prediction,lev_distance
2394,./data/wav_gen/wav/002394_indextts_fearful.wav,thau pai khuann tioh,fearful,thau pai khuann tioh,0
2395,./data/wav_gen/wav/002395_indextts_disgusted.wav,tsok tsia tan kim sun,disgusted,tsok tsia，tan kin sun,2
2396,./data/wav_gen/wav/002396_indextts_happy.wav,han leh u lang bo kah i,happy,han e u lang bo kah i,2
2397,./data/wav_gen/wav/002397_indextts_angry.wav,sua loh lai m bian sann hun tsing,angry,soo a lok lai，m bian sa hun tsing,7
2398,./data/wav_gen/wav/002398_indextts_angry.wav,i sui hian tshut guan hing,angry,i sui hian tshut guan hin,1
2399,./data/wav_gen/wav/002399_indextts_surprised.wav,liam mi ka tsuan pan tsit puann khah ke e tsa boo gin a giu thau tsang,surprised,liam mi ka tsuan pan tsit puann khah ke tsa boo kin a kiu thau tsang,4
2400,./data/wav_gen/wav/002400_indextts_sad.wav,liam mi ka tsheh pun ia kah kui thoo kha,sad,liam mih kak tshe pun iah kah kui thoo kha,4
2401,./data/wav_gen/wav/002401_indextts_disgusted.wav,kio i ka tong oh hue sit le,disgusted,kio i ka tong oh hue sit le,0
2402,./data/wav_gen/wav/002402_indextts_sad.wav,i tsau hoo li jiok,sad,i tsau hoo li lioh,2
2403,./data/wav_gen/wav/002403_indextts_happy.wav,huah i ka tsheh khioh khi lai pai hoo tse tsing,happy,huah i ka tsheh khioh khi lai pai hoo tse tsing,0
2404,./data/wav_gen/wav/002404_indextts_fearful.wav,i kui khi onn onn kio,fearful,i kui khi oo oo kio,4
2405,./data/wav_gen/wav/002405_indextts_happy.wav,tshiunn he m tsiann siann tiau e kua hoo li thiann,happy,tshiu he m tsiann sia tiau e kua hoo li thiann,4
2406,./data/wav_gen/wav/002406_indextts_sad.wav,liang liang liang,sad,li ang liang liang,1
2407,./data/wav_gen/wav/002407_indextts_disgusted.wav,khai hak kui le pai,disgusted,hai ha kui le pai,2
2408,./data/wav_gen/wav/002408_indextts_surprised.wav,bun tsing tak jit to ti to puann tiam tsing khah ke,surprised,bun tsing tak jit too ti toh puann tiam tsin khah ke,3
2409,./data/wav_gen/wav/002409_indextts_angry.wav,siok tsu ho tshui mng i guan in,angry,siok tsu ho tshui bng i guan in,1
2410,./data/wav_gen/wav/002410_indextts_surprised.wav,i e tua lui bak tsiu tiam tiam liah siok tsu khuann sann bio tsing,surprised,i e tua lui bak tsiu tiam tiam liah siok，tsu khuah sa bio tsing,5
2411,./data/wav_gen/wav/002411_indextts_disgusted.wav,sua loh phak tam tsheh toh a ting ke khun,disgusted,sau loh phak tam tsheh to a ting ke khun,3
2412,./data/wav_gen/wav/002412_indextts_fearful.wav,m thang liah tsun i hinn khang u khah su,fearful,m thang liah tsun i hi khang u khah tsu,3
2413,./data/wav_gen/wav/002413_indextts_fearful.wav,pian na e poo si tiam,fearful,pian na e poo si tiam,0
2414,./data/wav_gen/wav/002414_indextts_angry.wav,suann oh tsing a siann tan,angry,suah ooh tsing a sia tan,5
2415,./data/wav_gen/wav/002415_indextts_surprised.wav,tan bo sann siann,surprised,tan boo sann siann,1
2416,./data/wav_gen/wav/002416_indextts_angry.wav,i bo kong bo tann sui tsau kah bo khuann lang iann,angry,i boo kong boo tau，sui tsau kau boo khuann lang iah,9
2417,./data/wav_gen/wav/002417_indextts_angry.wav,luan tsing a tan sann siann,angry,luan tsing a，tan sann sia,3
2418,./data/wav_gen/wav/002418_indextts_happy.wav,siok tsu mng hak sing,happy,siok tsu mng hak sin,1
2419,./data/wav_gen/wav/002419_indextts_sad.wav,kam u lang tsai iann bun tsing tshu lai e tsing hing,sad,kam u lang tsai iann bun tsing tshu lai e tsing hing,0
2420,./data/wav_gen/wav/002420_indextts_surprised.wav,tit tioh tsit khuan hue ing,surprised,li tiohh tsit khuan hue in,4
2421,./data/wav_gen/wav/002421_indextts_neutral.wav,lau su hit e luan tsing a siau siau,neutral,lau su khi leh luan tsing a siau siau,4
2422,./data/wav_gen/wav/002422_indextts_sad.wav,mai tshap i lah,sad,mai tshap i lah,0
2423,./data/wav_gen/wav/002423_indextts_fearful.wav,beh an tsuann mai tshap i,fearful,be an tsuann mai tshah bi,3
2424,./data/wav_gen/wav/002424_indextts_disgusted.wav,siok tsu am siunn,disgusted,siok tsu an siunn,1
2425,./data/wav_gen/wav/002425_indextts_sad.wav,lin tsia e gin a e tang mai tshap i,sad,lin tsia e kin a e tang mai tshap i,1
2426,./data/wav_gen/wav/002426_indextts_angry.wav,gua tso lau su lang,angry,gua tsau lau su lang,2
2427,./data/wav_gen/wav/002427_indextts_neutral.wav,bo hit e khuan li mai tshap i,neutral,bo hi leh khuan li mai tshap i,3
2428,./data/wav_gen/wav/002428_indextts_disgusted.wav,tshian bin e siok tsu kin me jih tiau,disgusted,tshian pin e siok tsu kin be ji tiau,3
2429,./data/wav_gen/wav/002429_indextts_disgusted.wav,siok tsu hian khui hak tsik tsu liau,disgusted,siok tsu hian khui hak tsioh tsu liau,2
2430,./data/wav_gen/wav/002430_indextts_sad.wav,siunn beh kha tian ue hoo bun tsing e si tua lang,sad,siunn be kha tian ue hoo bun tsing e si tua lang,1
2431,./data/wav_gen/wav/002431_indextts_happy.wav,ting bin suah bo lau puann ki tian ue huan,happy,ting bin suah bo lau puann ki tian gueh huan,2
2432,./data/wav_gen/wav/002432_indextts_fearful.wav,hit jit suann oh,fearful,hit ti suann oh,2
2433,./data/wav_gen/wav/002433_indextts_surprised.wav,soo u hak sing li khui kau sik liau au,surprised,soo u hak sin li khui kau sik liau au,1
2434,./data/wav_gen/wav/002434_indextts_disgusted.wav,i ka bun tsing in tau e te tsi tshau tiam tshiu tsi phoo a,disgusted,i ka bun tsing in tau e te tsi，tshau tiam tshiu tsi phoo a,1
2435,./data/wav_gen/wav/002435_indextts_fearful.wav,thinn loh sap sap a hoo,fearful,thinn loh sap sap a hoo,0
2436,./data/wav_gen/wav/002436_indextts_disgusted.wav,siok tsu tian khui hit ki hun ang sik e nng tsat hoo suann,disgusted,siok tsu tian khui hit ki hun ang sik e nng tsat phoo suann,1
2437,./data/wav_gen/wav/002437_indextts_fearful.wav,iong poo lian e kiann tshut hau mng,fearful,iong poo lian e kiann tshut hau mng,0
2438,./data/wav_gen/wav/002438_indextts_neutral.wav,i ti hau mng khau tng tioh the tai ik tsun lam,neutral,i ti hau mng khau tng tioh the tai ik tsun lam,0
2439,./data/wav_gen/wav/002439_indextts_angry.wav,i lu tshui se tshiu bin kua tshing sann khoo,angry,i lu tshui，se tshiu bin gua tshing sang khoo,3
2440,./data/wav_gen/wav/002440_indextts_surprised.wav,tsun lam ho le sio tsioh mng,surprised,tsun lam ho le sio tsio mng,1
2441,./data/wav_gen/wav/002441_indextts_happy.wav,siok tsu lau su kin a jit bo khia oo too bai,happy,siok tsu lau su，kin a li bo khiann oo too bai,5
2442,./data/wav_gen/wav/002442_indextts_surprised.wav,gua beh khi hak sing in tau ka ting hong bun,surprised,gua beh khi hak sing in tau ka ting hong bun,0
2443,./data/wav_gen/wav/002443_indextts_neutral.wav,siok tsu tshio tshio a hue ing,neutral,sio tsu tshioh tshioh a hue ing,3
2444,./data/wav_gen/wav/002444_indextts_disgusted.wav,kiann tshut hau mng,disgusted,kia tshu hau mng,3
2445,./data/wav_gen/wav/002445_indextts_disgusted.wav,tsiau tshiu tsi phoo a ting bin e te tsi,disgusted,tsiau tshiu tsit phoo a ting bin e te tsi,1
2446,./data/wav_gen/wav/002446_indextts_angry.wav,liong iok tsap thong hun tsing,angry,liong iok tsap thong hun tsing,0
2447,./data/wav_gen/wav/002447_indextts_sad.wav,siok tsu tio tshe tioh bun tsing in tau hit tiau hang a,sad,siok tsu tioh tsheh tioh bun tsing in tau hit tiau hang a,2
2448,./data/wav_gen/wav/002448_indextts_neutral.wav,hit tiau hang a uan uan uat uat am sam am sam,neutral,hi si tiau hang a，uan uan uat uat am san an tsap,8
2449,./data/wav_gen/wav/002449_indextts_fearful.wav,nng pai tshu long bo tshiau kue sann tsan lau,fearful,nng pai tshu long bo tshiau kue sann tsan lau,0
2450,./data/wav_gen/wav/002450_indextts_happy.wav,tsap hun tsing lai ho se liu liu,happy,tsah hun tsing lai ho se liu liu,1
2451,./data/wav_gen/wav/002451_indextts_disgusted.wav,khuann e tshut lai tua tiam tsia e tsu hoo,disgusted,khuann e tshut lai tua tiam tsia e tsu hoo,0
2452,./data/wav_gen/wav/002452_indextts_fearful.wav,tiann tioh tiong ha kai tsan tsiam khah tua bin,fearful,tiann tioh tiong hak kai tsan tsiang khah tua bin,3
2453,./data/wav_gen/wav/002453_indextts_disgusted.wav,siok tsu kiann kau tsit tiau hang a e tiong tuann tng uat,disgusted,siok tsu kiann kau tsit tiau hang a e tiong tuann tng uat,0
2454,./data/wav_gen/wav/002454_indextts_surprised.wav,khuann tioh tsit ui e koo e koo thau mng sam sam e lau hu jin lang,surprised,khuah tioh tsit ui e koo e koo，thau mng sam sam e lau hu jin lang,3
2455,./data/wav_gen/wav/002455_indextts_happy.wav,ann io ti mng khau tiann leh khuan phainn tang ku siah kah phoo a tsua,happy,ah io ti mng khau tiann leh khuan phai tang ku sia kah phoo a tsuau,6
2456,./data/wav_gen/wav/002456_indextts_happy.wav,tsit bak nih,happy,tsih ban ni,3
2457,./data/wav_gen/wav/002457_indextts_happy.wav,khuann tioh bun tsing tui tshu li kiann tshut lai,happy,khua tioh bun tsing tui tshu li kiann tshut lai,2
2458,./data/wav_gen/wav/002458_indextts_surprised.wav,i sin khu ting e tse hok i king uann tiau,surprised,i sin khu ting e tse hok，i kin uah tiau,4
2459,./data/wav_gen/wav/002459_indextts_disgusted.wav,tiam tiam leh ka lau hu jin lang tau tsing li tsua phue,disgusted,tiam tiam leh ka lau hu lin lang tau tsing li tsuah phue,2
2460,./data/wav_gen/wav/002460_indextts_angry.wav,lai tsing tshiu kok sio tsiann le pai ah,angry,lai tsing tshiu kok sio tsia le pai ah，hngh,7
2461,./data/wav_gen/wav/002461_indextts_surprised.wav,siok tsu iah bo sann kuan si,surprised,siok tsu ia bo sa kuan si,3
2462,./data/wav_gen/wav/002462_indextts_neutral.wav,lak、bun tsiong si,neutral,lak bun tsiong si,1
2463,./data/wav_gen/wav/002463_indextts_surprised.wav,siok tsu khuann kah tua tshui khui hann hann,surprised,siok tsu khuann kah tua tshui khui hah hah,4
2464,./data/wav_gen/wav/002464_indextts_surprised.wav,sua loh bun tsing e a ma tshiann siok tsu jip khi tshu li tse,surprised,sah loh，bun tsing e am a tshia siok tshu tit khi tshu li tse,10
2465,./data/wav_gen/wav/002465_indextts_surprised.wav,kiann jip tshu lai,surprised,kiann li tshu lai,2
2466,./data/wav_gen/wav/002466_indextts_disgusted.wav,siok tsu khuann tioh lang kheh thiann kan tann nng tsiah ku au ku tshau e tsha i a,disgusted,siok tsu phuann tioh lang kheh thiann，kan ta nng tsiah ku au ku tshau e tsha i ah,5
2467,./data/wav_gen/wav/002467_indextts_angry.wav,tsit te si kak toh a phua sam phua sam,angry,tsit te si khak too ah，phuah sam phuah sam,6
2468,./data/wav_gen/wav/002468_indextts_neutral.wav,piah kak tsit thah tsit thah ku po tsua kah tsua phue,neutral,piann ka tsit tha tsit tha ku poo tsuah kah tsuah phue,8
2469,./data/wav_gen/wav/002469_indextts_surprised.wav,bun tsing khu ti hia leh tsing li,surprised,bun tsing khu ti hia leh tsing li,0
2470,./data/wav_gen/wav/002470_indextts_happy.wav,tsit e gin a,happy,tsit le gin a,1
2471,./data/wav_gen/wav/002471_indextts_neutral.wav,ah bue hiau thin te hoo lau su lim,neutral,ah bue hiau thin te e hoo lau su lim,2
2472,./data/wav_gen/wav/002472_indextts_disgusted.wav,a ma liah bun tsing khuann tsit e,disgusted,a ma liah bun tsing khuann tsit e,0
2473,./data/wav_gen/wav/002473_indextts_angry.wav,a ma bo iau kin lah,angry,a ma，bo iau kin lah,1
2474,./data/wav_gen/wav/002474_indextts_fearful.wav,tun tenn kui bio tsing tsiah tah tsin tsing,fearful,tun tenn kui bio tsin tsiah tah tsin tsin,2
2475,./data/wav_gen/wav/002475_indextts_fearful.wav,siunn be kau,fearful,siunn be kau,0
2476,./data/wav_gen/wav/002476_indextts_happy.wav,siok tsu ue tiau ti na au ti a,happy,tsiok tsu u e tiau ti na au tih ah,4
2477,./data/wav_gen/wav/002477_indextts_neutral.wav,siunn be kau gun tau tsiah ni san tsiah tioh bo,neutral,siunn be kau，gun tau tsiah ni san tsiah，tioh boo,3
2478,./data/wav_gen/wav/002478_indextts_surprised.wav,a ma na kong na bak khoo ang,surprised,a ma na kong na bah khoo ang,1
2479,./data/wav_gen/wav/002479_indextts_sad.wav,siok tsu khuann a ma an ne,sad,siok tsu khuann a ma an ne,0
2480,./data/wav_gen/wav/002480_indextts_surprised.wav,kiann ua kha tsiah phiann ka luah luah leh,surprised,kiann ua kha tsiah phiann ka luah luah leh,0
2481,./data/wav_gen/wav/002481_indextts_sad.wav,sua loh a ma ka siok tsu kong bun tsing e koo su,sad,sua loh，a ma ka siok tsu kong bun tsing e koo su,1
2482,./data/wav_gen/wav/002482_indextts_sad.wav,kong khi lai,sad,kong khi lai,0
2483,./data/wav_gen/wav/002483_indextts_happy.wav,a tsing tsit e gin a phainn mia lah,happy,a tsin tsit e gin a phai mia lah,3
2484,./data/wav_gen/wav/002484_indextts_disgusted.wav,tshut si hinn khang tio thiann bo,disgusted,tshut si hi khang tioh thiann bo,3
2485,./data/wav_gen/wav/002485_indextts_happy.wav,bun tsing tann thau kinn tioh siok tsu,happy,bun tsinn tah thau kih tioh siok tsu,5
2486,./data/wav_gen/wav/002486_indextts_happy.wav,sann hue e si,happy,sa hue e si,2
2487,./data/wav_gen/wav/002487_indextts_surprised.wav,lau bu tshia eh kue sin,surprised,lau bu tshia e kue sin,1
2488,./data/wav_gen/wav/002488_indextts_fearful.wav,lau pe ti leh pak poo tso tshoo kang,fearful,lau peh ti le，pat poo tsoo tssoo kang,6
2489,./data/wav_gen/wav/002489_indextts_disgusted.wav,ku ku a tng lai tsit tsua,disgusted,ku ku a tng lai tsit tsuann,2
2490,./data/wav_gen/wav/002490_indextts_disgusted.wav,pang gua tsit e lau e leh thua sai lian,disgusted,pang gua tsit e lau e le thua sai lian,1
2491,./data/wav_gen/wav/002491_indextts_happy.wav,gua u hue ah,happy,gua u hue ah,0
2492,./data/wav_gen/wav/002492_indextts_happy.wav,than bo tsiah,happy,than moo tsia,3
2493,./data/wav_gen/wav/002493_indextts_angry.wav,koo put ji tsiong phainn tang ku siah ji tsua bong khioh,angry,koo puh ji tsiong phai tang ku sia，ji tsua bong khioh,5
2494,./data/wav_gen/wav/002494_indextts_sad.wav,lai tshiann iong tsit e kho lian sun,sad,lai tshia iong tsit e kho lian sun,2
2495,./data/wav_gen/wav/002495_indextts_neutral.wav,tsit e khiap se sun,neutral,tsit e khiap se sun,0
2496,./data/wav_gen/wav/002496_indextts_surprised.wav,sui uat thau kiann jip tshu li,surprised,sui uat thau kiann li tshu li,2
2497,./data/wav_gen/wav/002497_indextts_happy.wav,tsu se han tio hoo tsing lang khuann bo bak te,happy,tsu se han tioh hoo tsin lang，huann bo pak te,5
2498,./data/wav_gen/wav/002498_indextts_neutral.wav,tshu pinn thau bue e gin a long bo puann e beh tsham i sio pang phuann,neutral,tshu pinn thau bue gin a long bo puann e beh tsham i sio pang phua,4
2499,./data/wav_gen/wav/002499_indextts_disgusted.wav,huan se a an ne,disgusted,huan se a an ne,0
2500,./data/wav_gen/wav/002500_indextts_angry.wav,tsiah e pian kah na lai na koo lau,angry,tsiah e pian kah na lai na koo lau,0
2501,./data/wav_gen/wav/002501_indextts_angry.wav,lau su ah,angry,lau su a,1
2502,./data/wav_gen/wav/002502_indextts_neutral.wav,tshiann li m ho kian kuai,neutral,tshiann li m ho kian kuai,0
2503,./data/wav_gen/wav/002503_indextts_angry.wav,tsit e gin a ti hak hau na u tik tsue e soo tsai,angry,tsin he kin a ti hak hau na u tik tsue e soo tsai,3
2504,./data/wav_gen/wav/002504_indextts_angry.wav,lau sin e tiam tsia ka li hue sit le,angry,lau sin e，tiam tsia ka li hue sit le,1
2505,./data/wav_gen/wav/002505_indextts_angry.wav,siok tsu kiann tshut bun tsing in tshu e si,angry,siok tsu kia tshut bun tsing in tshu e si,2
2506,./data/wav_gen/wav/002506_indextts_sad.wav,thinn sik i king am oo,sad,thinn sik，i king am oo,1
2507,./data/wav_gen/wav/002507_indextts_happy.wav,a tsing a li tsit e gin a si an tsuann,happy,a tsing a，li tsit e gin a si an tsuann,1
2508,./data/wav_gen/wav/002508_indextts_disgusted.wav,hoo tsa to tng tiam,disgusted,hoo tsa too tng tiam,1
2509,./data/wav_gen/wav/002509_indextts_happy.wav,kiann kau hak hau tshia penn beh khan oo too bai,happy,kiann kau hak hau，tshia pe be khiang goo too bai,7
2510,./data/wav_gen/wav/002510_indextts_happy.wav,huat kak hun ang hoo suann be ki tsah tng lai,happy,huat ka，hun ang hoo suann，me ki tsah tng lai,4
2511,./data/wav_gen/wav/002511_indextts_angry.wav,i huat tong oo too bai,angry,i huat tong，oo too bai,1
2512,./data/wav_gen/wav/002512_indextts_disgusted.wav,bo siann e bak sai un liau a lian loh lai,disgusted,bo siann e bak sai un liau a lian loh lai,0
2513,./data/wav_gen/wav/002513_indextts_neutral.wav,hit me beh khun e si,neutral,hi me be khun e si,2
2514,./data/wav_gen/wav/002514_indextts_surprised.wav,siok tsu am siunn keh tng jit khi,surprised,siok tsu am siu ke tng ki khi,5
2515,./data/wav_gen/wav/002515_indextts_fearful.wav,i tik khak ai iong koh khah tua e nai sim tui thai bun tsing,fearful,i tit khah ai iong koh kha tua e nai sin tui thai bun tsing,4
2516,./data/wav_gen/wav/002516_indextts_sad.wav,u iann tsit me kau thinn kng,sad,u iann tsit me kau thinn kng,0
2517,./data/wav_gen/wav/002517_indextts_happy.wav,liang liang liang,happy,liang liang liang,0
2518,./data/wav_gen/wav/002518_indextts_surprised.wav,a sang gua si bun tsing e lau su li si,surprised,a sang gua si bun tsing e lau su，li si,1
2519,./data/wav_gen/wav/002519_indextts_fearful.wav,luan tsing a tan sann siann,fearful,luan tsing a tan sann siann,0
2520,./data/wav_gen/wav/002520_indextts_angry.wav,siok tsu kin me jih tiau,angry,siok tsu kin be di tiau,3
2521,./data/wav_gen/wav/002521_indextts_disgusted.wav,i peh khi lai tshun un,disgusted,i peh khi lah tshion un,3
2522,./data/wav_gen/wav/002522_indextts_surprised.wav,tann thau khuann tioh poh poh e jit tshiu,surprised,tah thau khuann tioh poo poo e git tshiu,5
2523,./data/wav_gen/wav/002523_indextts_happy.wav,thau kue thang a un jiu nng jip lai,happy,thau kue thang a un liu tng li lai,4
2524,./data/wav_gen/wav/002524_indextts_disgusted.wav,si lau su ooh,disgusted,si lau su oo,1
2525,./data/wav_gen/wav/002525_indextts_fearful.wav,phainn se gua si i e a ma lah,fearful,phai se gua si i e a ma lah,2
2526,./data/wav_gen/wav/002526_indextts_fearful.wav,lau hu jin lang ka siok tsu tim thau kiann le,fearful,lau hu ling lang ka siok tsu tin thau kiann le,3
2527,./data/wav_gen/wav/002527_indextts_happy.wav,soo li,happy,soo li,0
2528,./data/wav_gen/wav/002528_indextts_angry.wav,sua loh lai khuann hua lian kuan bin a tsai peh ho e thinn khi,angry,sua loh lai khuann huann lian kuan，piu a tsai peh hoo e thinn khi,6
2529,./data/wav_gen/wav/002529_indextts_sad.wav,un too ji tsap lak tsi sann tsap it too loh hoo ki lut sann tsap%,sad,un too jit tsap lak tsi sann tsap it too，lo hoo ki lu sann tsap pha,8
2530,./data/wav_gen/wav/002530_indextts_happy.wav,lai pin peh pah tshit tsap lak ho tshiann lai tsap ji ho kui tai pan li,happy,lai ping peh pah tshit tsa lak ho tshia lai tsat ho，kui tai pan li,9
2531,./data/wav_gen/wav/002531_indextts_angry.wav,long tsong lak pah tshit tsap tshit khoo tsau li ji tsap sann khoo,angry,long tsong lak pah tshit tsap tshit khoo，tsau li ji tsap sa khoo,3
2532,./data/wav_gen/wav/002532_indextts_neutral.wav,kin a lit si goo gueh li goo pai sann,neutral,kin a li si goo ue ji goo，pai sann,5
2533,./data/wav_gen/wav/002533_indextts_fearful.wav,gua e hoo tsiau ho be si pat li khong sam khong sam tshit kiu pat,fearful,gua e hoo tsiau ho be si，pat li khong sam khong san tshit kiu pat,2
2534,./data/wav_gen/wav/002534_indextts_surprised.wav,gun tau e tian ue ho be si khong ngoo su liok su kiu kiu liok ngoo,surprised,gun tau e tian ue ho be si，khong ngoo suh liok tsu kiu kiu liok ngoo,3
2535,./data/wav_gen/wav/002535_indextts_fearful.wav,i ti li khong khong khong ni tshut si,fearful,i ti lit khong khong khong ni tshut si,1
2536,./data/wav_gen/wav/002536_indextts_fearful.wav,tshiann pang gua tsuan hun ki liok li liok it,fearful,tshiann pang ua tsuan hun ki，liok li liok it,2
2537,./data/wav_gen/wav/002537_indextts_disgusted.wav,sing uah tui ue,disgusted,sing gua tui ue,2
2538,./data/wav_gen/wav/002538_indextts_happy.wav,put si tua piann sau tshu lai tsin tshing khi,happy,puht si tua piah sau，tshu lai tsin tshing khi,4
2539,./data/wav_gen/wav/002539_indextts_disgusted.wav,hann9 li kong siann,disgusted,hah li kong sia,5
2540,./data/wav_gen/wav/002540_indextts_surprised.wav,he khong khi tshing tsing ki li a sio uann tsit e to ho ah lah,surprised,he khang khi tshin tsin ki li a siu uah tsit e，tok hua a lah,11
2541,./data/wav_gen/wav/002541_indextts_sad.wav,honnh he bo kang lah lang kong tshing tshu tsiah e hu neh,sad,honnh，he bo kang lah，lang kong tshin tshu tsiah e hu neh,3
2542,./data/wav_gen/wav/002542_indextts_happy.wav,gua khuann lan kheh thiann si ke ing ia,happy,gua khuann lan kheh thiann si ke inn a,2
2543,./data/wav_gen/wav/002543_indextts_disgusted.wav,gua e poo tshit tian si tu thau tsing thoo hun gua kau li tsai bo,disgusted,gua e poo tshit tian si tu thau tsing，thoo hun ua kau li tsai bo,2
2544,./data/wav_gen/wav/002544_indextts_angry.wav,li si ka tsia long tong tso thiann thau tsit ni tshing thun tsiah piann tsit kai sioh,angry,li si ka tsia long tong tso thiann thau，tsi ni tshin thun tsiah piann tsit kai siooh,4
2545,./data/wav_gen/wav/002545_indextts_disgusted.wav,eh li na e tsai gua kam kak an ne tsin ho ah,disgusted,eh，li na e tsai gua kang ka an ne tsin ho ah,4
2546,./data/wav_gen/wav/002546_indextts_happy.wav,ping siong si mai khi kiau liau tioh ki tha pang kheh,happy,ping siong si mai khi kiau liau tioh ki that pang kheh,1
2547,./data/wav_gen/wav/002547_indextts_angry.wav,li m tsai he ti tu ah hoo sin hoo sian thang a ah,angry,li m tsai he ti tuh ah，hoo sin ho sian thang a,6
2548,./data/wav_gen/wav/002548_indextts_happy.wav,long gua tshi lai tau liah bang thang e,happy,long gua tshi lai tau liah bang thang e,0
2549,./data/wav_gen/wav/002549_indextts_surprised.wav,tso ka bu e tui ue,surprised,tsoo ka bu e tui ue,1
2550,./data/wav_gen/wav/002550_indextts_fearful.wav,kau hia ma e the lan puann tsit kua iu sap a,fearful,kau hiah ma e the lan puann tsit kua iu sap a,1
2551,./data/wav_gen/wav/002551_indextts_neutral.wav,eh gua kam kak li tsue kin tiann tiann lau phinn phah kha tshiunn,neutral,eh，gua kang ka li tsue kin tiah tiah lau phinn phah kha tshiunn,8
2552,./data/wav_gen/wav/002552_indextts_neutral.wav,kam si tshu lai siunn lap sap a tsa ah,neutral,kan si tshu lai siunn lak sa a tsa,6
2553,./data/wav_gen/wav/002553_indextts_neutral.wav,gua kin a lit si ke sun sun huat kian lan thian pong piah kak long u ti tu si neh,neutral,gua kin a li si ke sun sun，huat kian lan thian pong piah ka long u ti tu si neh,3
2554,./data/wav_gen/wav/002554_indextts_fearful.wav,ji tshiann lan tsu kiat hun liau kan na long bo se kue kha tian koh u mng ni,fearful,li tshia，lan tsu ki hun liau kan na long bo se kue kha tian，koo u mng ni,8
2555,./data/wav_gen/wav/002555_indextts_surprised.wav,lan u ing kam beh lai piann sau tsit e,surprised,lang u ing kam beh lai piah sau tsit e,3
2556,./data/wav_gen/wav/002556_indextts_surprised.wav,hannh ke bo thiann—e,surprised,hah，ke boo thiann e,5
2557,./data/wav_gen/wav/002557_indextts_disgusted.wav,an ne gua lai be tsit tai sau thoo kha e ki khi lang,disgusted,an ne gua lai be tsit tai sau thoo kha e e ki khi lang,2
2558,./data/wav_gen/wav/002558_indextts_happy.wav,bun tsiunn it,happy,si tong u jin,10
2559,./data/wav_gen/wav/002559_indextts_fearful.wav,tshoo hui kah iu hui,fearful,tshoo hui kah iu hui,0
2560,./data/wav_gen/wav/002560_indextts_surprised.wav,lan to ka kio tso iu hui,surprised,lan too ka kio tsoo iu hui,2
2561,./data/wav_gen/wav/002561_indextts_fearful.wav,it puann hua gu na si tshing hoo tso 陶瓷,fearful,i puann hua gu na si tshin hoo tso，tau tsi,9
2562,./data/wav_gen/wav/002562_indextts_disgusted.wav,lan to tit tsiap ka kio tso hui a tio ho,disgusted,lan tioh ti tsiah ka kio tso hui a tioh ho,5
2563,./data/wav_gen/wav/002563_indextts_angry.wav,m ko,angry,m koo,1
2564,./data/wav_gen/wav/002564_indextts_happy.wav,tshoo hui kah iu hui beh an tsuann lai khu piat,happy,tshoo hui khah iu hui，be an tsuann lai khu piat,3
2565,./data/wav_gen/wav/002565_indextts_surprised.wav,lan tsi iau kan tan pa ak hong hue tsui thoo si li,surprised,lan tsi au，kan tan pah a khong hueh，tsui thoo si li,7
2566,./data/wav_gen/wav/002566_indextts_surprised.wav,tio e sai khin khin sang sang u kua kai liam oo9,surprised,tioh e sai khin khin sang sang，u kua kai liam oo,3
2567,./data/wav_gen/wav/002567_indextts_sad.wav,sing lai khuann thoo e tsha piat,sad,sing lai khuann tho e tsha piat,1
2568,./data/wav_gen/wav/002568_indextts_sad.wav,na beh sio tshut iu hui,sad,na be sio tsu iu hui,3
2569,./data/wav_gen/wav/002569_indextts_angry.wav,it ting toh ai iong ko nia thoo,angry,it ting to ai iong ko nia thoo,1
2570,./data/wav_gen/wav/002570_indextts_sad.wav,tsok tsia lim tshong bing,sad,tsok tsia，lim tshong bin,2
2571,./data/wav_gen/wav/002571_indextts_happy.wav,in ui ko nia thoo lai te tsha put to bo thih a ting ting e tsap tsit,happy,in ui konnia thoo lai te tsha put to bo T a ting ting e tsap tsit,5
2572,./data/wav_gen/wav/002572_indextts_happy.wav,soo i na si uan tsuan bo kap iu,happy,soo i na si uan tsuan bo kah iu,1
2573,./data/wav_gen/wav/002573_indextts_angry.wav,sio tshut lai e iu hui e tsin ua kin peh sik,angry,siann tshut a iu hui e tsin ua kin peh sik,7
2574,./data/wav_gen/wav/002574_indextts_fearful.wav,ti koo tsa e se iunn se kai,fearful,ti koo tsai se iunn se kai,2
2575,./data/wav_gen/wav/002575_indextts_sad.wav,in bo huat too sio tshut tsit tsiong iu hui,sad,in bo huat too sio tshut tsit tsiong iu hui,0
2576,./data/wav_gen/wav/002576_indextts_fearful.wav,long e ka i kio tsue peh kim,fearful,long e ka i kio tsue peh kin,1
2577,./data/wav_gen/wav/002577_indextts_angry.wav,na si it puann tshoo hui e thoo tsit,angry,na si it puann tshoo hui e thoo tsit,0
2578,./data/wav_gen/wav/002578_indextts_sad.wav,na bo kap iu,sad,na bo ka piu,2
2579,./data/wav_gen/wav/002579_indextts_surprised.wav,sio tshut lai tio be si peh sik e,surprised,sio tshut lai，tioh be si peh sik e,2
2580,./data/wav_gen/wav/002580_indextts_happy.wav,koh lai si tsui e kai liam,happy,kok lai si tsui e kai liam,1
